Number,CityTownofLastResidence,DestinationCityTown,Province,ShipName,Port,Arrival,lat,lng
118,CORLEONE,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
119,VICARI,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
120,MESSINA,NEW YORK,Messina,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
121,ROCCAMENA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
122,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
123,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
124,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
125,CACCAMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
126,MENFI,NEW-ORLEANS-LA,Agrigento,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
127,MESSINA,NEW YORK,Messina,EGADI,PALERMO,08/07/1880,40.7127753,-74.0059728
128,SALAPARUTA,NEW-ORLEANS-LA,Trapani,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
129,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
130,USTICA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
131,CIMINNA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
132,BISACQUINO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
133,BISACQUINO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
134,GIBELLINA,NEW-ORLEANS-LA,Trapani,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
135,MENFI,NEW-ORLEANS-LA,Agrigento,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
136,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,09/12/1888,40.7127753,-74.0059728
137,PALERMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
138,PALERMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
139,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
140,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
141,POGGIOREALE,NEW-ORLEANS-LA,Trapani,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
142,PALERMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
143,PALERMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
144,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
145,PALERMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
146,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
147,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
148,PALERMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
149,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
150,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
151,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
152,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
153,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
154,ALIA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
155,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
156,ROCCAMENA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
157,GIULIANA,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
158,PARTANNA,NEW-ORLEANS-LA,Trapani,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
159,PALERMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
160,PALERMO,NEW-ORLEANS-LA,Palermo,MONTEBELLO,PALERMO,11/22/1895,29.9510658,-90.0715323
161,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
162,PALERMO,NEW YORK,Palermo,GIAVA,NAPLES,06/09/1890,40.7127753,-74.0059728
163,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
164,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
165,MESSINA,PHILADELPHIA,Messina,ENTELLA,PALERMO,03/09/1887,39.9525839,-75.1652215
166,MESSINA,PHILADELPHIA,Messina,ENTELLA,PALERMO,03/09/1887,39.9525839,-75.1652215
167,MESSINA,PHILADELPHIA,Messina,ENTELLA,PALERMO,03/09/1887,39.9525839,-75.1652215
168,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
169,MESSINA,BOSTON,Messina,BIRMANIA,NAPLES,08/16/1892,42.3600825,-71.0588801
170,PALERMO,CHICAGO,Palermo,KAISER WILHELM II,GENOA & GIBRALTAR,04/04/1893,41.8781136,-87.6297982
171,PALERMO,NEW YORK,Palermo,STURA,NAPLES,12/19/1890,40.7127753,-74.0059728
172,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
173,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
174,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
175,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
176,PALERMO,USA,Palermo,ARCHIMEDES,NAPLES,10/11/1883,37.09024,-95.712891
177,MESSINA,CHICAGO,Messina,KAISER WILHELM II,GENOA & GIBRALTAR,04/04/1893,41.8781136,-87.6297982
178,MESSINA,NEW YORK,Messina,POLCEVERA,PALERMO,12/13/1886,40.7127753,-74.0059728
179,PALERMO,NEW YORK,Palermo,WASHINGTON,PALERMO,08/30/1883,40.7127753,-74.0059728
180,MILAZZO,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
181,PALERMO,NEW YORK,Palermo,LETIMBRO,NAPLES,05/13/1890,40.7127753,-74.0059728
182,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
183,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
184,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
185,PALERMO,NEW YORK,Palermo,KAISER WILHELM II,GENOA,05/09/1893,40.7127753,-74.0059728
186,MESSINA,BOSTON,Messina,BIRMANIA,NAPLES,08/16/1892,42.3600825,-71.0588801
187,ROCCAPALUMBA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
188,CORLEONE,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
189,CORLEONE,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
190,CORLEONE,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
191,CORLEONE,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
192,CORLEONE,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
193,CORLEONE,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
194,PALERMO,PHILADELPHIA,Palermo,PLATA,NAPLES,09/14/1892,39.9525839,-75.1652215
195,PALERMO,KANSAS,Palermo,BIRMANIA,NAPLES,08/16/1892,39.011902,-98.4842465
196,PALERMO,KANSAS,Palermo,BIRMANIA,NAPLES,08/16/1892,39.011902,-98.4842465
197,PALERMO,NEW YORK,Palermo,GOTTARDO,PALERMO,11/27/1885,40.7127753,-74.0059728
198,MARINEO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
199,MARINEO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
200,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
201,MARINEO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
202,MESSINA,NEW YORK,Messina,ENTELLA,NAPLES,08/28/1891,40.7127753,-74.0059728
203,MESSINA,NEW YORK,Messina,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
204,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
205,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
206,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
207,BISACQUINO,NEW ORLEANS,Palermo,BIRMANIA,NAPLES,08/16/1892,29.9510658,-90.0715323
208,BISACQUINO,NEW ORLEANS,Palermo,BIRMANIA,NAPLES,08/16/1892,29.9510658,-90.0715323
209,CORLEONE,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
210,CORLEONE,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
211,PALERMO,NEW YORK,Palermo,STURA,NAPLES,12/19/1890,40.7127753,-74.0059728
212,LIPARI,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
213,TRAPANI,NEW YORK,Trapani,HINDOUSTAN,NAPLES,12/14/1891,40.7127753,-74.0059728
214,TRAPANI,NEW YORK,Trapani,HINDOUSTAN,NAPLES,12/14/1891,40.7127753,-74.0059728
215,TRAPANI,NEW YORK,Trapani,HINDOUSTAN,NAPLES,12/14/1891,40.7127753,-74.0059728
216,SCIACCA,NEW YORK,Agrigento,STURA,NAPLES,09/30/1890,40.7127753,-74.0059728
217,SCIARA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
218,MESSINA,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
219,MESSINA,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
220,NICOSIA,NEW YORK,Enna,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
221,NICOSIA,NEW YORK,Enna,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
222,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
223,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
224,PALERMO,CHICAGO,Palermo,KAISER WILHELM II,GENOA & GIBRALTAR,04/04/1893,41.8781136,-87.6297982
225,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
226,SCIARA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
227,PALERMO,NEW YORK,Palermo,INIZIATIVA,NAPLES,02/05/1890,40.7127753,-74.0059728
228,LIPARI,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
229,LIPARI,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
230,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
231,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
232,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
233,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
234,MILAZZO,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
235,CORLEONE,TEXAS,Palermo,PLATA,NAPLES,09/14/1892,31.9685988,-99.9018131
236,CORLEONE,TEXAS,Palermo,PLATA,NAPLES,09/14/1892,31.9685988,-99.9018131
237,PALERMO,SAN FRANCISCO,Palermo,PLATA,NAPLES,09/14/1892,37.7749295,-122.4194155
238,MESSINA,NEW YORK,Messina,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
239,MESSINA,NEW YORK,Messina,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
240,MESSINA,NEW YORK,Messina,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
241,PALERMO,USA,Palermo,ARCHIMEDE,GIBRALTAR & PALERMO,07/25/1883,37.09024,-95.712891
242,PALERMO,NEW-ORLEANS,Palermo,GOTTARDO,ANTWERP,11/30/1884,29.9510658,-90.0715323
243,PALERMO,NEW-ORLEANS,Palermo,GOTTARDO,ANTWERP,11/30/1884,29.9510658,-90.0715323
244,PALERMO,NEW-ORLEANS,Palermo,GOTTARDO,ANTWERP,11/30/1884,29.9510658,-90.0715323
245,MESSINA,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
246,MESSINA,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
247,MESSINA,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
248,MESSINA,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
249,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
250,PALERMO,NEW YORK,Palermo,ARCHIMEDE,"GIBRALTAR, NAPLES & PALERMO",05/16/1884,40.7127753,-74.0059728
251,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
252,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
253,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
254,PALERMO,NEW YORK,Palermo,GOTTARDO,ANTWERP,11/30/1884,40.7127753,-74.0059728
255,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
256,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
257,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
258,PALERMO,NEW-ORLEANS,Palermo,GOTTARDO,ANTWERP,11/30/1884,29.9510658,-90.0715323
259,PALERMO,NEW YORK,Palermo,GOTTARDO,NAPLES,09/07/1885,40.7127753,-74.0059728
260,PALERMO,NEW YORK,Palermo,GOTTARDO,NAPLES,09/07/1885,40.7127753,-74.0059728
261,PALERMO,NEW YORK,Palermo,GOTTARDO,NAPLES,09/07/1885,40.7127753,-74.0059728
262,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
263,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
264,PALERMO,NEW YORK,Palermo,ENTELLA,PALERMO,03/09/1887,40.7127753,-74.0059728
265,PALERMO,NEW YORK,Palermo,ENTELLA,PALERMO,03/09/1887,40.7127753,-74.0059728
266,PALERMO,NEW YORK,Palermo,ENTELLA,PALERMO,03/09/1887,40.7127753,-74.0059728
267,PALERMO,NEW YORK,Palermo,GOTTARDO,NAPLES,09/07/1885,40.7127753,-74.0059728
268,NICOSIA,NEW YORK,Enna,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
269,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
270,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
271,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
272,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
273,NICOSIA,NEW YORK,Enna,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
274,ARAGONA,BOSTON,Agrigento,PLATA,NAPLES,09/14/1892,42.3600825,-71.0588801
275,ARAGONA,BOSTON,Agrigento,PLATA,NAPLES,09/14/1892,42.3600825,-71.0588801
276,ARAGONA,BOSTON,Agrigento,PLATA,NAPLES,09/14/1892,42.3600825,-71.0588801
277,PALERMO,BUFFALO,Palermo,PLATA,NAPLES,09/14/1892,42.8864468,-78.8783689
278,PALERMO,BUFFALO,Palermo,PLATA,NAPLES,09/14/1892,42.8864468,-78.8783689
279,ALCAMO,NEW YORK,Trapani,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
280,ALCAMO,NEW YORK,Trapani,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
281,ALCAMO,NEW YORK,Trapani,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
282,ALCAMO,NEW YORK,Trapani,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
283,ALCAMO,NEW YORK,Trapani,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
284,ALCAMO,NEW YORK,Trapani,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
285,PALERMO,USA,Palermo,ARCHIMEDE,GIBRALTAR & PALERMO,07/25/1883,37.09024,-95.712891
286,PALERMO,USA,Palermo,ARCHIMEDE,GIBRALTAR & PALERMO,07/25/1883,37.09024,-95.712891
287,PALERMO,USA,Palermo,ARCHIMEDE,GIBRALTAR & PALERMO,07/25/1883,37.09024,-95.712891
288,PALERMO,USA,Palermo,ARCHIMEDE,GIBRALTAR & PALERMO,07/25/1883,37.09024,-95.712891
289,MESSINA,CHICAGO,Messina,KAISER WILHELM II,GENOA & GIBRALTAR,04/04/1893,41.8781136,-87.6297982
290,SCIACCA,NEW YORK,Agrigento,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
291,PALERMO,NEW YORK,Palermo,INIZIATIVA,NAPLES,02/05/1890,40.7127753,-74.0059728
292,PALERMO,BOSTON,Palermo,PLATA,NAPLES,06/25/1892,42.3600825,-71.0588801
293,PALERMO,NEW YORK,Palermo,INIZIATIVA,NAPLES,02/05/1890,40.7127753,-74.0059728
294,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
295,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
296,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
297,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
298,PALAZZO ADRIANO,ALABAMA,Palermo,BIRMANIA,NAPLES,08/16/1892,32.3182314,-86.902298
299,RIPOSTO,NEW YORK,Catania,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
300,MESSINA,PHILADELPHIA,Messina,BIRMANIA,NAPLES,08/16/1892,39.9525839,-75.1652215
301,CORLEONE,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
302,CORLEONE,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
303,CORLEONE,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
304,CORLEONE,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
305,LIPARI,NEW YORK,Messina,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
306,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
307,PALAZZO ADRIANO,ALABAMA,Palermo,BIRMANIA,NAPLES,08/16/1892,32.3182314,-86.902298
308,PALERMO,NEW YORK,Palermo,PLATA,NAPLES,06/25/1892,40.7127753,-74.0059728
309,PALERMO,NEW YORK,Palermo,ENTELLA,NAPLES,08/28/1891,40.7127753,-74.0059728
310,PALERMO,USA,Palermo,ARCHIMEDES,NAPLES,10/11/1883,37.09024,-95.712891
311,PALERMO,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
312,PALERMO,USA,Palermo,ARCHIMEDES,NAPLES,10/11/1883,37.09024,-95.712891
313,CACCAMO,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
314,CACCAMO,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
315,ROCCAPALUMBA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
316,ROCCAPALUMBA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
317,ROCCAPALUMBA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
318,PALERMO,NEW YORK,Palermo,INIZIATIVA,NAPLES,02/05/1890,40.7127753,-74.0059728
319,MILAZZO,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
320,PALERMO,NEW YORK,Palermo,ENTELLA,NAPLES,08/28/1891,40.7127753,-74.0059728
321,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
322,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
323,CACCAMO,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
324,CACCAMO,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
325,CACCAMO,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
326,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
327,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
328,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
329,MESSINA,NEW YORK,Messina,WASHINGTON,PALERMO,06/18/1883,40.7127753,-74.0059728
330,SCIACCA,NEW YORK,Agrigento,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
331,SCIACCA,NEW YORK,Agrigento,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
332,SCIACCA,NEW YORK,Agrigento,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
333,ALCAMO,NEW YORK,Trapani,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
334,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
335,PALERMO,NEW YORK,Palermo,GOTTARDO,PALERMO,05/01/1885,40.7127753,-74.0059728
336,TRAPANI,NEW YORK,Trapani,HINDOUSTAN,NAPLES,12/14/1891,40.7127753,-74.0059728
337,TRAPANI,NEW YORK,Trapani,HINDOUSTAN,NAPLES,12/14/1891,40.7127753,-74.0059728
338,SCIACCA,NEW YORK,Agrigento,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
339,SCIARA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
340,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
341,SCILLATO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
342,PALERMO,NEW YORK,Palermo,GOTTARDO,PALERMO,11/27/1885,40.7127753,-74.0059728
343,PALERMO,NEW YORK,Palermo,ENTELLA,PALERMO,03/09/1887,40.7127753,-74.0059728
344,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
345,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
346,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
347,PALERMO,NEW YORK,Palermo,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
348,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
349,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
350,MESSINA,USA,Messina,SOLANTO,MEDITERRANEAN PORTS,04/15/1880,37.09024,-95.712891
351,MARINEO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
352,MARINEO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
353,ROCCAPALUMBA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
354,CACCAMO,NEW YROK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
355,PALERMO,NEW YORK,Palermo,INIZIATIVA,NAPLES,02/05/1890,40.7127753,-74.0059728
356,RIPOSTO,NEW YORK,Catania,GOTTARDO,PALERMO,11/27/1885,40.7127753,-74.0059728
357,MESSINA,SAN LOUIS,Messina,PLATA,NAPLES,09/14/1892,38.6270025,-90.1994042
358,ROCCAPALUMBA,TEXAS,Palermo,PLATA,NAPLES,09/14/1892,31.9685988,-99.9018131
359,ROCCAPALUMBA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
360,ROCCAPALUMBA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
361,ROCCAPALUMBA,TEXAS,Palermo,PLATA,NAPLES,09/14/1892,31.9685988,-99.9018131
362,ROCCAPALUMBA,NEW YORK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
363,ROCCAPALUMBA,NEW YROK,Palermo,PLATA,NAPLES,09/14/1892,40.7127753,-74.0059728
364,PALERMO,NEW YORK,Palermo,GOTTARDO,NAPLES,09/07/1885,40.7127753,-74.0059728
365,PALERMO,NEW YORK,Palermo,LETIMBRO,PALERMO,07/27/1892,40.7127753,-74.0059728
366,MILAZZO,NEW YORK,Messina,BIRMANIA,NAPLES,08/16/1892,40.7127753,-74.0059728
367,MILAZZO,PHILADELPHIA,Messina,PLATA,NAPLES,09/14/1892,39.9525839,-75.1652215
368,CATANIA,NEW YORK,Catania,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
369,CATANIA,NEW YORK,Catania,LETIMBRO,PALERMO,05/23/1889,40.7127753,-74.0059728
