ManifestID,ShipName,Port,Arrival
41574,SAALE,BREMEN & SOUTHAMPTON,08/15/1890
41575,AUGUSTA VICTORIA,HAMBURG & SOUTHAMPTON,08/16/1890
41576,TAORMINA,HAMBURG,08/18/1890
41578,BRITANNIC,LIVERPOOL & QUEENSTOWN,08/22/1890
41579,CITY OF BERLIN,LIVERPOOL & QUEENSTOWN,08/22/1890
41580,NORMANNIA,HAMBURG,08/22/1890
41581,TRAVE,BREMEN & SOUTHAMPTON,08/22/1890
41583,DANIA,HAMBURG,08/23/1890
41584,UMBRIA,LIVERPOOL & QUEENSTOWN,08/25/1890
41585,ETHIOPIA,GLASGOW & MOVILLE,08/23/1890
41586,ELBE,BREMEN & SOUTHAMPTON,08/26/1890
41588,WYOMING,LIVERPOOL & QUEENSTOWN,08/26/1890
41589,LAHN,BREMEN & SOUTHAMPTON,08/29/1890
41590,MARSALA,HAMBURG,09/01/1890
41591,FURNESSIA,GLASGOW,09/02/1890
41592,EIDER,BREMEN & SOUTHAMPTON,09/02/1890
41593,NEVADA,LIVERPOOL,09/03/1890
41594,STATE OF INDIANA,GLASGOW & MOVILLE,09/04/1890
41595,COLUMBIA,HAMBURG & SOUTHAMPTON,09/05/1890
41596,CITY OF CHICAGO,LIVERPOOL & QUEENSTOWN,09/06/1890
41597,ALLER,BREMEN & SOUTHAMPTON,09/06/1890
41598,KAISER WILHELM II,BREMEN & SOUTHAMPTON,09/06/1890
41599,SLAVONIA,HAMBURG,09/06/1890
41600,ALASKA,LIVERPOOL,09/08/1890
41601,DEVONIA,GLASGOW & MOVILLE,09/09/1890
41602,FULDA,BREMEN & SOUTHAMPTON,09/09/1890
41603,CITY OF NEW YORK,LIVERPOOL,09/10/1890
41604,STATE OF NEVADA,GLASGOW & MOVILLE,09/10/1890
41605,SAALE,BREMEN & SOUTHAMPTON,09/12/1890
41606,AUGUSTA VICTORIA,HAMBURG & SOUTHAMPTON,09/13/1890
41607,CIRCASSIA,GLASGOW & MOVILLE,09/15/1890
41608,CITY OF ROME,LIVERPOOL & QUEENSTOWN,09/15/1890
41609,SORRENTO,HAMBURG,09/15/1890
41610,EMS,BREMEN & SOUTHAMPTON,09/16/1890
41611,WISCONSIN,LIVERPOOL,09/17/1890
41612,ST. OF PENNSYLVANIA,BREMEN,09/17/1890
41613,SPAIN,LIVERPOOL,09/18/1890
41614,RHYNLAND,ANTWERP,09/18/1890
41615,CITY OF BERLIN,LIVERPOOL & QUEENSTOWN,09/19/1890
41616,BOTHNIA,LIVERPOOL,09/20/1890
41617,NORMANNIA,HAMBURG,09/23/1890
41618,TRAVE,BREMEN & SOUTHAMPTON,09/20/1890
41619,ARIZONA,LIVERPOOL & QUEENSTOWN,09/22/1890
41620,UMBRIA,LIVERPOOL,09/22/1890
41621,ELBE,BREMEN & SOUTHAMPTON,09/24/1890
41622,STATE OF GEORGIA,GLASGOW & MOVILLE,09/24/1890
41623,WESTERNLAND,ANTWERP,09/24/1890
41624,THE QUEEN,LIVERPOOL,09/27/1890
41625,EIDER,BREMEN & SOUTHAMPTON,09/30/1890
41626,WYOMING,LIVERPOOL & QUEENSTOWN,10/01/1890
41627,STATE OF NEBRASKA,GLASGOW & MOVILLE,10/02/1890
41628,COLUMBIA,HAMBURG,10/03/1890
41629,ALLER,BREMEN & SOUTHAMPTON,04/10/1890
41630,CITY OF CHICAGO,LIVERPOOL & QUEENSTOWN,10/04/1890
41631,ETRURIA,LIVERPOOL & QUEENSTOWN,10/04/1890
41632,FULDA,BREMEN & SOUTHAMPTON,10/07/1890
41633,FRIESLAND,ANTWERP,10/08/1890
41634,FURNESSIA,GLASGOW & MOVILLE,10/08/1890
41635,MUNCHEN,BREMEN,10/08/1890
41637,WERRA,BREMEN & SOUTHAMPTON,10/10/1890
41638,AUGUSTA VICTORIA,HAMBURG & SOUTHAMPTON,10/11/1890
41639,SAALE,BREMEN & SOUTHAMPTON,10/11/1890
41640,SCANDIA,HAMBURG,10/11/1890
41641,AURANIA,LIVERPOOL & QUEENSTOWN,10/13/1890
41642,CITY OF ROME,LIVERPOOL & QUEENSTOWN,10/13/1890
41643,TAORMINA,HAMBURG,10/13/1890
41644,EMS,BREMEN & SOUTHAMPTON,10/14/1890
41645,NOORDLAND,ANTWERP,10/15/1890
41646,NORMANNIA,HAMBURG,10/17/1890
41647,CITY OF BERLIN,LIVERPOOL & QUEENSTOWN,10/18/1890
41648,BOTHNIA,LIVERPOOL & QUEENSTOWN,10/18/1890
41649,UMBRIA,LIVERPOOL & QUEENSTOWN,10/20/1890
41662,AUGUSTA VICTORIA,HAMBURG & SOUTHAMPTON,11/08/1890
41663,SAALE,BREMEN & SOUTHAMPTON,11/08/1890
41664,AURANIA,LIVERPOOL & QUEENSTOWN,11/10/1890
41665,SORRENTO,HAMBURG,11/12/1890
41666,ETHIOPIA,GLASGOW & MOVILLE,11/13/1890
41667,FRIESLAND,ANTWERP,11/15/1890
41668,STATE OF GEORGIA,HAMBURG,11/17/1890
41670,TRAVE,BREMEN,11/17/1890
41671,LAHN,BREMEN,11/21/1890
41672,FULDA,BREMEN & SOUTHAMPTON,11/21/1890
41673,STATE OF INDIANA,GLASGOW & MOVILLE,11/22/1890
41674,EIDER,BREMEN & SOUTHAMPTON,11/25/1890
41676,SERVIA,LIVERPOOL & QUEENSTOWN,11/25/1890
41677,POLARIA,STETTIN,11/28/1890
41678,WISCONSIN,LIVERPOOL,11/28/1890
41679,STATE OF NEVADA,GLASGOW & MOVILLE,11/28/1890
41680,ETRURIA,LIVERPOOL,11/01/1890
41681,ARIZONA,LIVERPOOL,12/01/1890
41682,ANCHORIA,GLASGOW,12/02/1890
41683,WERRA,BREMEN,12/02/1890
41684,SAALE,BREMEN & SOUTHAMPTON,12/07/1890
41686,CITY OF BERLIN,LIVERPOOL & QUEENSTOWN,12/13/1890
41687,TRAVE,BREMEN & SOUTHAMPTON,12/15/1890
41688,TAORMINA,HAMBURG,12/16/1890
41689,LAHN,BREMEN & SOUTHAMPTON,12/20/1890
41690,SPREE,BREMEN & SOUTHAMPTON,12/22/1890
41691,SERVIA,LIVERPOOL & QUEENSTOWN,12/23/1890
41692,SLAVONIA,HAMBURG,12/26/1890
41693,ALLER,BREMEN & SOUTHAMPTON,12/29/1890
41694,UMBRIA,BREMEN & SOUTHAMPTON,12/30/1890
41695,CIRCASSIA,GLASGOW & MOVILLE,01/02/1891
41697,SORRENTO,HAMBURG,01/06/1891
41698,BOTHNIA,LIVERPOOL & QUEENSTOWN,01/07/1891
41699,STATE OF NEVADA,GLASGOW & MOVILLE,01/08/1891
41700,CITY OF CHICAGO,LIVERPOOL & QUEENSTOWN,01/10/1891
41701,ETRURIA,LIVERPOOL & QUEENSTOWN,01/12/1890
41702,ANCHORIA,GLASGOW & MOVILLE,01/14/1891
41703,EIDER,BREMEN,01/14/1891
41704,CELTIC,LIVERPOOL & QUEENSTOWN,01/17/1891
41705,LAHN,BREMEN & SOUTHAMPTON,01/17/1891
41706,SPREE,BREMEN & SOUTHAMPTON,01/23/1891
41707,GALLIA,LIVERPOOL & QUEENSTOWN,01/20/1891
41708,NEVADA,LIVERPOOL & QUEENSTOWN,01/20/1891
41709,FULDA,BREMEN & SOUTHAMPTON,01/21/1891
41710,ST. OF PENNSYLVANIA,GLASGOW & MOVILLE,01/22/1891
41711,STUTTGART,BREMEN,01/24/1891
41712,AURANIA,LIVERPOOL & QUEENSTOWN,01/26/1891
41713,WERRA,BREMEN & SOUTHAMPTON,01/30/1891
41714,UMBRIA,LIVERPOOL,02/02/1891
41715,TRAVE,BREMEN & SOUTHAMPTON,02/03/1891
41716,STATE OF INDIANA,GLASGOW & MOVILLE,02/07/1891
41717,WISCONSIN,LIVERPOOL & QUEENSTOWN,02/07/1891
41719,EMS,BREMEN & SOUTHAMPTON,02/09/1891
41720,FRIESLAND,ANTWERP,02/09/1891
41721,MORAVIA,HAMBURG,02/09/1891
41724,SALIER,BREMEN,02/09/1891
41725,SERVIA,LIVERPOOL & QUEENSTOWN,02/10/1891
41726,CITY OF NEW YORK,LIVERPOOL & QUEENSTOWN,02/12/1891
41727,CIRCASSIA,GLASGOW & MOVILLE,02/13/1891
41728,HAVEL,BREMEN & SOUTHAMPTON,02/14/1891
41729,CELTIC,LIVERPOOL & QUEENSTOWN,02/16/1891
41730,ETRURIA,LIVERPOOL & QUEENSTOWN,02/16/1891
41731,FULDA,BREMEN & SOUTHAMPTON,02/19/1891
41732,NOORDLAND,ANTWERP,02/20/1891
41733,STATE OF NEVADA,GLASGOW & MOVILLE,02/20/1891
41734,WYOMING,LIVERPOOL & QUEENSTOWN,02/20/1891
41735,CITY OF BERLIN,LIVERPOOL & QUEENSTOWN,02/21/1891
41736,AURANIA,LIVERPOOL & QUEENSTOWN,02/23/1891
41737,SAALE,BREMEN & SOUTHAMPTON,02/23/1891
41738,BOHEMIA,HAMBURG,02/24/1891
41739,NEVADA,LIVERPOOL & QUEENSTOWN,02/26/1891
41740,WERRA,BREMEN & SOUTHAMPTON,02/25/1891
41741,SPREE,BREMEN & SOUTHAMPTON,02/27/1891
41742,TAORMINA,HAMBURG,03/02/1891
41743,UMBRIA,LIVERPOOL & QUEENSTOWN,03/02/1891
41744,ALLER,BREMEN & SOUTHAMPTON,03/03/1891
41745,ITALIA,SWINEMUNDE,03/03/1891
41746,LAHN,BREMEN & SOUTHAMPTON,03/06/1891
41747,SLAVONIA,HAMBURG,03/06/1891
41749,CITY OF CHICAGO,LIVERPOOL & QUEENSTOWN,03/09/1891
41751,SERVIA,LIVERPOOL & QUEENSTOWN,03/09/1891
41752,EMS,BREMEN & SOUTHAMPTON,03/11/1891
41753,ETHIOPIA,GLASGOW & MOVILLE,03/11/1891
41755,HAVEL,BREMEN & SOUTHAMPTON,03/13/1891
41756,ETRURIA,LIVERPOOL & QUEENSTOWN,03/16/1891
41757,EIDER,BREMEN & SOUTHAMPTON,03/17/1891
41759,STATE OF GEORGIA,GLASGOW & MOVILLE,03/20/1891
41760,CITY OF BERLIN,LIVERPOOL & QUEENSTOWN,03/21/1891
41761,FULDA,BREMEN & SOUTHAMPTON,03/21/1891
41762,AURANIA,LIVERPOOL & QUEENSTOWN,03/23/1891
41763,CANADA,LIVERPOOL,03/23/1891
41764,TRAVE,BREMEN & SOUTHAMPTON,03/23/1891
41765,CIRCASSIA,GLASGOW & MOVILLE,03/24/1891
41766,SAALE,BREMEN & SOUTHAMPTON,03/24/1891
41767,NOORDLAND,ANTWERP,03/25/1891
41769,P. CALAND,ROTTERDAM,03/26/1891
41771,WERRA,BREMEN & SOUTHAMPTON,03/28/1891
41772,UMBRIA,LIVERPOOL & QUEENSTOWN,03/30/1891
41773,ALLER,BREMEN & SOUTHAMPTON,03/31/1891
41774,DEVONIA,GLASGOW & LONDONDERRY,03/31/1891
41775,STATE OF NEVADA,GLASGOW & MOVILLE,04/02/1891
41776,NEVADA,LIVERPOOL & QUEENSTOWN,04/02/1891
41778,CITY OF CHICAGO,LIVERPOOL & QUEENSTOWN,04/06/1891
41779,SERVIA,LIVERPOOL & QUEENSTOWN,04/06/1891
41780,EMS,BREMEN & SOUTHAMPTON,04/07/1891
41781,ITALY,LIVERPOOL,04/08/1891
41782,HAVEL,BREMEN & SOUTHAMPTON,04/09/1891
41783,ST. OF PENNSYLVANIA,GLASGOW & MOVILLE,04/09/1891
41784,ELBE,BREMEN & SOUTHAMPTON,04/13/1891
41785,ETRURIA,LIVERPOOL & QUEENSTOWN,04/13/1891
41786,HELVETIA,LIVERPOOL,04/13/1891
41787,ARIZONA,LIVERPOOL & QUEENSTOWN,04/13/1891
41788,ANCHORIA,GLASGOW & MOVILLE,04/14/1891
41789,EIDER,BREMEN & SOUTHAMPTON,04/14/1891
41790,MAJESTIC,LIVERPOOL & QUEENSTOWN,04/16/1891
41791,CITY OF BERLIN,LIVERPOOL & QUEENSTOWN,04/18/1891
41792,FULDA,BREMEN & SOUTHAMPTON,04/18/1891
41793,TRAVE,BREMEN,04/21/1891
41794,ETHIOPIA,GLASGOW & MOVILLE,04/21/1891
41795,TAORMINA,HAMBURG,04/22/1891
41796,WIELAND,HAMBURG,04/22/1891
41797,SAALE,BREMEN & SOUTHAMPTON,04/23/1891
41799,WISCONSIN,LIVERPOOL & QUEENSTOWN,04/23/1891
41800,GALLIA,LIVERPOOL & QUEENSTOWN,04/24/1891
41801,POMMERANIA,GLASGOW & MOVILLE,04/24/1891
41802,WERRA,BREMEN & SOUTHAMPTON,04/25/1891
41803,ALASKA,LIVERPOOL & QUEENSTOWN,04/27/1891
41804,AUGUSTA VICTORIA,HAMBURG & SOUTHAMPTON,04/27/1891
41805,POLYNESIA,STETTIN,04/27/1891
41806,ZAANDAM,AMSTERDAM,04/27/1891
41808,ALLER,BREMEN & SOUTHAMPTON,04/28/1891
41809,CIRCASSIA,GLASGOW & MOVILLE,04/28/1891
41810,LAHN,BREMEN & SOUTHAMPTON,04/30/1891
41813,EMS,BREMEN & SOUTHAMPTON,05/05/1891
41815,AVEL,BREMEN & SOUTHAMPTON,05/05/1891
41818,COLUMBIA,HAMBURG & SOUTHAMPTON,05/09/1891
41822,ETRURIA,LIVERPOOL & QUEENSTOWN,05/11/1891
41823,SCHIEDAM,ROTTERDAM,05/11/1891
41825,EIDER,BREMEN & SOUTHAMPTON,05/12/1891
41827,NOORDLAND,ANTWERP,05/14/1891
41829,TRAVE,BREMEN & SOUTHAMPTON,05/15/1891
41832,FURST BISMARCK,HAMBURG & SOUTHAMPTON,05/16/1891
41833,AURANIA,LIVERPOOL & QUEENSTOWN,05/18/1891
41834,CITY OF ROME,GREENWICH,05/18/1891
41835,SAALE,BREMEN & SOUTHAMPTON,05/19/1891
41836,ITALIA,SWINEMUNDE,05/21/1891
41837,WYOMING,LIVERPOOL & QUEENSTOWN,05/21/1891
41838,AMALFI,ST. THOMAS,05/22/1891
41839,AUGUSTA VICTORIA,HAMBURG & SOUTHAMPTON,05/23/1891
41840,WERRA,BREMEN & SOUTHAMPTON,05/23/1891
41841,HOLLAND,LIVERPOOL,05/23/1891
41844,ALLER,BREMEN & SOUTHAMPTON,05/26/1891
41847,LAHN,BREMEN & SOUTHAMPTON,05/28/1891
41848,CITY OF RICHMOND,LIVERPOOL & QUEENSTOWN,05/30/1891
41849,KAISER WILHELM II,BREMEN & SOUTHAMPTON,06/01/1891
41850,NORMANNIA,HAMBURG,06/01/1891
41851,EMS,BREMEN & SOUTHAMPTON,06/02/1891
41852,FURNESSIA,GLASGOW & LONDONDERRY,06/02/1891
41853,SERVIA,LIVERPOOL & QUEENSTOWN,06/02/1891
41854,DIDAM,BOULOGNE & ROTTERDAM,06/03/1891
41855,WISCONSIN,LIVERPOOL & QUEENSTOWN,06/03/1891
41856,HAVEL,BREMEN & SOUTHAMPTON,06/04/1891
41857,STATE OF GEORGIA,GLASGOW & MOVILLE,06/04/1891
41858,COLUMBIA,HAMBURG & SOUTHAMPTON,06/06/1891
41859,ELBE,BREMEN & SOUTHAMPTON,06/06/1891
41860,TAORMINA,ST. THOMAS,06/06/1891
41861,ARIZONA,LIVERPOOL & QUEENSTOWN,06/08/1891
41862,CIRCASSIA,GLASGOW & LONDONDERRY,06/09/1891
41863,EIDER,BREMEN & SOUTHAMPTON,06/09/1891
41864,MORAVIA,HAMBURG,06/09/1891
41865,CITY OF CHESTER,LIVERPOOL & QUEENSTOWN,06/10/1891
41866,POMERANIAN,GLASGOW & MOVILLE,06/10/1891
41867,ZAANDAM,AMSTERDAM,06/11/1891
41868,TRAVE,BREMEN & SOUTHAMPTON,06/12/1891
41869,CITY OF ROME,GREENOCK,06/22/1891
41870,AURANIA,LIVERPOOL & QUEENSTOWN,06/15/1891
41871,FURST BISMARCK,BREMEN & SOUTHAMPTON,06/15/1891
41872,FULDA,BREMEN & SOUTHAMPTON,06/13/1891
41873,ANCHORIA,GLASGOW & MOVILLE,06/16/1891
41874,SAALE,BREMEN & SOUTHAMPTON,06/17/1891
41875,NEVADA,LIVERPOOL & QUEENSTOWN,06/18/1891
41876,SPREE,BREMEN & SOUTHAMPTON,06/18/1891
41877,GALLIA,LIVERPOOL,06/19/1891
41878,STATE OF NEVADA,GLASGOW & LONDONDERRY,06/18/1891
41879,GERMANIC,LIVERPOOL & QUEENSTOWN,06/18/1891
41880,MARSALA,HAMBURG,06/20/1891
41881,POLYNESIA,STETTIN,06/20/1891
41882,WERRA,BREMEN & SOUTHAMPTON,06/20/1891
41883,ALASKA,LIVERPOOL & QUEENSTOWN,06/22/1891
41884,AUGUSTA VICTORIA,HAMBURG & SOUTHAMPTON,06/22/1891
41887,ALLER,BREMEN,06/24/1891
41888,RUSSIA,HAMBURG,06/24/1891
41889,TEUTONIC,LIVERPOOL & QUEENSTOWN,06/25/1891
41892,ASSYRIAN,GLASGOW,06/26/1891
41893,THE QUEEN,LIVERPOOL,06/26/1891
41894,KAISER WILHELM II,BREMEN & SOUTHAMPTON,06/27/1891
41895,CITY OF CHICAGO,LIVERPOOL & QUEENSTOWN,06/27/1891
41896,NORMANNIA,HAMBURG & SOUTHAMPTON,06/27/1891
41897,ETHIOPIA,GLASGOW & MOVILLE,06/29/1891
41898,SERVIA,LIVERPOOL,06/29/1891
41899,STATE OF NEBRASKA,GLASGOW & MOVILLE,06/30/1891
41900,EMS,BREMEN & SOUTHAMPTON,06/30/1891
41901,CITY OF NEW YORK,LIVERPOOL & QUEENSTOWN,07/02/1891
41902,HAVEL,BREMEN & SOUTHAMPTON,07/02/1891
41903,BRITANNIC,LIVERPOOL & QUEENSTOWN,07/03/1891
41904,ARIZONA,LIVERPOOL & QUEENSTOWN,07/06/1891
41905,COLUMBIA,HAMBURG & SOUTHAMPTON,07/06/1891
41906,ELBE,BREMEN & SOUTHAMPTON,07/06/1891
41907,ETRURIA,LIVERPOOL & QUEENSTOWN,07/06/1891
41908,EIDER,BREMEN & SOUTHAMPTON,07/07/1891
41909,FURNESSIA,GLASGOW & MOVILLE,07/07/1891
41910,SIBERIAN,GLASGOW & MOVILLE,07/07/1891
41911,MAJESTIC,LIVERPOOL & QUEENSTOWN,07/08/1891
41912,SCANDIA,HAMBURG,07/10/1891
41913,TRAVE,BREMEN & SOUTHAMPTON,07/10/1891
41914,CITY OF BERLIN,LIVERPOOL & QUEENSTOWN,07/11/1891
41915,DENMARK,LIVERPOOL,07/11/1891
41916,FURST BISMARCK,HAMBURG & SOUTHAMPTON,07/11/1891
41917,AURANIA,LIVERPOOL & QUEENSTOWN,07/13/1891
41918,CIRCASSIA,GLASGOW & MOVILLE,07/14/1891
41919,SAALE,BREMEN & SOUTHAMPTON,07/14/1891
41920,SCHIEDAM,ROTTERDAM,07/14/1891
41921,DIDAM,AMSTERDAM,07/14/1891
41922,SPREE,BREMEN & SOUTHAMPTON,07/15/1891
41923,WISCONSIN,LIVERPOOL & QUEENSTOWN,07/15/1891
41924,CITY OF PARIS,LIVERPOOL & QUEENSTOWN,07/16/1891
41925,ITALIA,SWINEMUNDE,07/16/1891
41926,STATE OF GEORGIA,GLASGOW & MOVILLE,07/16/1891
41927,GERMANIC,LIVERPOOL & QUEENSTOWN,07/17/1891
41928,ALASKA,LIVERPOOL & QUEENSTOWN,07/20/1891
41929,ANCHORIA,GLASGOW & MOVILLE,07/20/1891
41930,AUGUSTA VICTORIA,HAMBURG & SOUTHAMPTON,07/20/1891
